did,director_name,movie_credits,popularity
970720,Danielle Agnello,3,1.1e-05
185463,Joe Hall,4,0.004925
142098,Douglas Elford-Argent,4,0.00112
127340,Mike Ruiz,1,0
1292841,Simon Morris,4,0.000572
1425577,John Ashmore,4,0.4
1273326,Mary Jordan,4,0.00324
1279116,Clif 'Chick' Taylor,1,8e-06
92068,Jason Berry,5,0
1293240,Dave Foss,1,0.005897
1144294,Sidney King,1,0.1668
7483,Lech Majewski,35,2.1e-05
1137068,Ross Clarke,4,0
1187658,Niva Dorell,2,0
1187659,Marshall Tyler,3,0
1334003,Lisa Gornick,6,0.12
1024235,Benjamin David Hoffman,1,0
94722,Brad Kremer,5,0.036
559171,Channing Lowe,5,0
1557812,Kevin DeLullo,4,0
1401486,Magnolia Martin,3,0.12
1611660,Arturo Ruiz-Esparza,2,2e-06
930649,Rafa Alcantra,2,0.00112
93022,Sol Tryon,6,0.12
582999,Stanislav Libin,1,0.036
442246,Chris Heimerdinger,2,1e-06
994151,Marc Fafard,7,0.036
129793,Jamie King,2,0
1324265,Richard Diercks,1,0
1017810,Alfredo Rates,3,0.4
1205605,Michael Penning,4,0
135244,Gary Robert,1,0.000312
1331468,Julianna Brannum,2,3.4e-05
1489948,James D. Payne,4,0.001361
941626,Brandon Kleyla,3,0.4
549608,Timothy Friend,4,0
1075997,T. S. Slaughter,3,0.036
1667707,Sean Farley,1,0
144535,Casey Brumels,1,0
573814,Jorge Gaxiola,1,0.00324
573815,Aaron Fishman,1,0.001112
1078533,McKay Daines,2,0.52
1110550,Rob Finighan,1,0
1695089,David Bettencourt,2,0.004212
1626229,Shana Moulton,2,0.24
1683824,Kareem Bland,3,0.036
1717217,Brad Hennegan,2,0
1717218,John Hennegan,2,0
134455,Adam Simcox,2,0
228510,Hugo Grosso,2,0.000197
1245609,Jim Brown,2,0.00324
1187997,Justin Nicholas James,2,0.0504
98631,Adam Wingard,59,1.494966
1314344,W. Scott Peake,1,0.0216
1120654,Adrian Fulle,3,9e-06
135991,Joel Metlen,2,0
135992,Christine Sullivan,1,0
1193207,Larry Jordan,2,0.168
110468,Terry Ingram,47,2e-05
1771943,Carl R. Merritt,4,0.00324
544694,David G. Simmons,2,0.4
235578,John Pirozzi,5,0.0108
222984,Stacy Davidson,2,0.156
562674,James Bonner,3,1e-06
1834962,Lee Abbott,3,1e-06
583588,Marc Cushman,20,0.4
1329993,Craig Griffith,5,1e-06
1742427,Tony Butler,1,0.001905
989127,Jeff Wood,4,0.03024
101233,Michael Winnick,12,0
12966,Michael Goldberg,10,0.247128
35612,Pete Jacelone,35,3e-06
1208138,Bob Ray,2,0.001361
1292005,Martina Nagel,1,0.52
225639,Neil H. Weiss,1,1.6e-05
1741921,Brian Gurley,2,3.7e-05
1057597,David Alcalde,5,0.000572
936342,David F. Walker,1,0.000972
985330,Ernst Gossner,4,1.8e-05
1292744,Negativland,3,0.4
1297440,Jenny Carden,1,0
1297442,James Gladman,1,5.2e-05
14101,John Larroquette,4,1.430345
584005,Rose Bianchini,1,1e-06
584006,Kirby Ferguson,3,0.000312
584007,Craig Macnaughton,1,0.019656
1764987,Kamau Hunter,1,0
1048522,Óscar González,9,0.05004
1161759,Sedika Mojadidi,1,1e-06
9634,Kent Faulcon,3,0.000196
1332090,Justin Stephens,5,1e-06
94853,Andrew Bowen,3,8.4e-05
1175413,Jackie Mow,3,0.000175
929323,Lorne Townend,1,0.01512
1306004,Jon Stu,1,0
11805,Frank Whaley,8,1.836316
1202289,Loki Mulholland,3,0
160396,Chris Robinson,1,0.0504
588233,Rich Robinson,3,0
1448175,Lacey Leavitt,5,0
1448176,Lainy Bagwell,1,0.0504
97755,Charles Burnett,39,0.540112
116329,Joel Gilbert,5,0.000384
1395848,Pierre Minhondo,3,0.004212
1292466,A. J. Bond,2,3e-06
1062364,Judith Helfand,4,0.0504
944538,Daniel B. Gold,5,0.30576
1744478,Brian Lawrence,1,1e-06
590041,Lynn Breedlove,2,1.1e-05
590044,Jennifer Gilomen,2,0.000121
928405,Kirk Dianda,6,0.000343
928410,Johnny Schillereff,5,0.001264
1331976,Gris Grimly,1,0
1392501,Peter Money,1,0
1417737,James Gardner,3,2e-06
1589103,Rico Roman,6,0.007319
1198404,Kirk Bowman,9,1e-05
1451973,Ken Carpenter,2,6e-05
1725969,Chris Suchorsky,2,0.015012
1588201,Nate Thomas,2,0
93870,Patrick Armbruster,10,0.12
93867,Justin Hostynek,17,0.000972
965009,Cristobal Valderrama,1,2.8e-05
442948,Rick Greenwald,2,8e-06
120943,Jacob Young,4,0
575042,Dub Cornett,3,0.098784
1314372,Mark Goodman,1,0
98140,Lou Vockell,14,3e-06
238355,Ryan Webb,3,3.6e-05
931153,Sam Erickson,4,1e-06
76249,Koen Mortier,10,1e-05
1277777,Joe Vanhoutteghem,2,4.2e-05
1875703,Bryan Way,2,0.12
1486790,B. Luciano Barsuglia,5,3e-06
1042851,David Buchert,1,0.003709
1184106,Barbara Hammer,52,2e-06
1063239,Kenny Young,5,0.56
1180215,Chuck Prefontaine,1,0.01512
1044878,Frank Sciurba,3,0.0504
1169635,Cris Macht,4,0.000104
77846,Pierre Lamoureux,15,1e-06
82259,Jon Small,12,0
135923,David Priest,3,0
196126,Christopher James Miller,13,0.000972
1425230,Mark Chervinsky,3,0.4
1636062,Laura Turek,1,0
1532765,Jared Hoy,3,0.0108
1028435,Patrick Rea,26,0
1275990,Fellipe Barbosa,12,1.1e-05
1383826,Eli Brown,3,0.12
1446103,Diana Allan,4,0
1382224,Ido Haar,3,3e-06
1340881,Philipp Virus,4,0
1440332,Tom Dallis,2,0.07056
1185434,Tonya Dreher,1,8e-06
57741,Mark Osborne,14,0.002729
57742,John Stevenson,4,0.233269
32278,Matt Reeves,17,2.158439
54472,Martin McDonagh,12,0.915963
9622,Eric Brevig,13,1.382667
74396,Tomas Alfredson,20,0.025903
52934,Nicholas Stoller,27,2.25497
73460,Saul Dibb,8,5.9e-05
71068,Phyllida Lloyd,3,5.7e-05
43141,Pete Travis,10,0.084983
65525,Howard McCain,7,0.000185
8029,Jimmy Hayward,8,0.000105
71729,Steve Martino,7,4e-05
66218,Jennifer Flackett,6,0.012625
68843,Jon Hurwitz,10,1.819874
68844,Hayden Schlossberg,10,0.012758
12524,Chris Carter,10,0.792292
66074,Bryan Bertino,12,0.000855
54507,Jon M. Chu,17,2.445491
70238,Chris Williams,13,2.381376
76595,Byron Howard,8,0.645938
76422,Ric Roman Waugh,11,0
3310,Nick Moore,22,0
71570,Justin Chadwick,9,0.85821
20674,Thomas Langmann,17,0.008002
71538,Dave Filoni,5,0.000596
64152,Robert Stevenhagen,4,1.5e-05
2679,David Hackl,10,0.000105
65452,Mike Leigh,57,0.28398
21183,Nicolas Winding Refn,31,0.276059
110343,Brett Simon,2,0.03024
7722,Edward Neumeier,16,3.117835
74950,Makoto Kamiya,5,0.095628
38023,Michael Patrick King,6,0.03001
6047,Jeffrey Nachmanoff,8,0.001959
76243,Dave Bullock,1,0.76
57630,Peter Cattaneo,8,8.6e-05
524,Natalie Portman,14,10.585629
74101,Marcel Langenegger,2,0.008827
35796,Craig Mazin,14,1.283574
76230,Diane English,2,6e-06
69081,Kim Jee-woon,22,0.01618
58005,Bharat Nalluri,8,0.000181
45627,Nelson McCormick,8,0.016318
78451,Chuck Patton,2,0.000245
71267,Kirk De Micco,10,0.001172
59611,Pascal Laugier,8,0.00042
74052,Peter Avanzino,3,0
80978,Brian Goodman,3,6.7e-05
10395,Jon Poll,17,0.021548
1214381,Martin Wood,12,1.136218
74159,Robert B. Weide,11,0.008932
63306,James Watkins,8,0.011169
85435,Gino Nichele,1,0
14172,Michael McCullers,11,0.006157
75823,John Glenn,1,0
71527,Marco Schnabel,6,0.4
109692,David E. Talbert,21,0.06962
76936,Yojiro Takita,26,0.12
57173,Jeff Lowell,5,0.17112
18355,Alex Winter,20,0.606732
26095,John Patrick Shanley,11,0.006276
56661,Jonathan Levine,12,5.5e-05
78914,Noam Murro,3,0.027219
27745,Robert C. Cooper,8,0.29589
113911,Yasuhiro Aoki,3,0.003542
1207951,Futoshi Higashide,1,1e-06
1056311,Toshiyuki Kubooka,6,0.00324
71548,Peter Sollett,5,0.1668
77357,Rupert Wyatt,7,1.048365
65702,Kent Alterman,4,0
66563,Fred Wolf,16,0.516378
77658,Simon Hunter,5,0.006024
57207,Tony Jaa,5,2.447558
57274,Panna Rittikrai,44,0.063014
9048,Clark Gregg,5,3.954584
71947,Gina Prince-Bythewood,11,0.008433
2836,Kimberly Peirce,6,8e-06
14800,Jennifer Chambers Lynch,10,0.002512
76171,Noboru Iguchi,40,0.00072
8686,Sacha Gervasi,10,0.00151
63973,Matteo Garrone,25,0.317538
68352,Carter Smith,9,0.000947
55379,Yann Samuell,10,0.000812
112280,Yoshihiro Nishimura,39,0.000856
51445,Eric Valette,8,2e-06
230773,Mark Steilen,2,0.000216
202,Charlie Kaufman,24,0.049185
56198,Ari Folman,10,0.055974
56383,Kelly Reichardt,22,0.000242
5369,George C. Wolfe,5,0.00019
15309,Lori Petty,2,0.071557
8010,Doug Sweetland,12,0.795288
75570,Baillie Walsh,7,2.1e-05
27889,Stephan Elliott,15,0.000214
67316,Masayuki Ochiai,19,0.001034
97591,Joel Anderson,2,0.001905
54273,Philippe Claudel,10,0.562336
81085,A.R. Murugadoss,40,1e-06
1296119,Na Hong-jin,7,1e-06
145210,Craig Pryce,18,6e-05
66514,Adam Jay Epstein,4,0.52
66517,Andrew Jacobson,3,3e-06
12529,Carlos Cuarón,21,0.000143
66856,Guillaume Ivernel,1,0.000123
66857,Arthur Qwak,2,0.4
273,Guillermo Arriaga,24,0.510009
17386,Laurent Cantet,16,0
92125,Conrad Helten,6,0
116802,Todd Kessler,6,0
145304,Udayan Prasad,7,1.1e-05
85808,Scott Wheeler,30,0.001527
133085,Davey Jones,1,0
54839,Eric Red,17,0.00056
93047,Joshua Seftel,3,0.000116
73588,Marc Schölermann,1,0.4
96323,Marcel Sarmiento,10,0.0504
96324,Gadi Harel,4,4e-06
34721,Larry Bishop,5,0.035808
15219,Marc Abraham,25,3.4e-05
58712,Steve Miner,20,0.140536
25873,Jon Cassar,10,0.005193
7678,Hart Bochner,5,1.135261
13680,Marc Caro,17,0.173928
76998,James Marsh,16,1.021995
7929,Angus MacLane,18,0.315017
108888,Brenton Spencer,13,0.000572
95687,Robert Kenner,9,1e-06
20647,Steve Conrad,12,0.001436
74924,Mabrouk El Mechri,8,3.6e-05
88552,Jeremiah Kipp,13,0.05927
88553,Zeke Dunn,2,0.138298
88554,Nicole Real,1,0
17520,Cédric Klapisch,33,1.532114
110618,Cyrus Nowrasteh,8,5.9e-05
77911,Deb Hagan,1,0
1111709,Tom Putnam,8,1e-06
6627,Chris Moore,18,0.001136
84448,Tatia Rosenthal,3,1.1e-05
72134,Steve Jacobs,3,7.2e-05
225899,Jörg Ihle,3,0.002401
2152,Alan Ball,6,0.712868
52606,Dennis Lee,3,0.4
75882,S.R. Bindler,3,0
34970,Susan Montford,7,0.003734
60099,Gideon Raff,7,0.002106
113876,Mark Hartley,13,0.033869
15335,Brian Smrz,11,0.567323
78001,Juraj Jakubisko,29,1e-06
64936,Sacha Goedegebure,2,1e-06
80630,Martin Koolhoven,15,0.51059
77698,David Denneen,4,0.001264
57832,Daniel Lee,21,3.9e-05
146975,Tarun Mansukhani,6,1.1e-05
55439,Patricia Rozema,16,0.03024
9575,Jada Pinkett Smith,6,3.531598
74436,Olly Blackburn,3,0.728
26488,Craig Lucas,6,0.000101
81116,Eliseo Subiela,25,0.003513
97555,Roel Reiné,50,4.672737
35771,Aditya Chopra,60,1e-06
57271,Peter A. Dowling,6,0.57004
85818,Brian Hecker,3,0.001361
37021,Mike Elliott,52,0.235542
165640,James Ryan,3,0.001092
78725,Agnès Merlet,8,5e-06
84265,Steven Sheil,4,4e-06
74671,Robert Hiltzik,6,7.3e-05
85137,Greg Aronowitz,5,0
48583,Anne Fontaine,28,0.454604
84061,Daniel Barnz,8,6e-05
130790,Pete Riski,1,9e-06
103149,Trygve Allister Diesen,11,0.000384
88027,Yavar Abbas,4,3e-06
77775,Marianna Palka,8,7.4e-05
77651,Matt Aselton,2,5.2e-05
76453,Adam Gierasch,18,0.008891
564948,Nick Weiss,4,0
86295,Marc F. Adler,5,0.081319
86296,Jason Maurer,2,0.000172
76541,Ben Rock,12,0.05004
104831,Jeff King,3,0.556
78720,Chris Bell,4,0.0108
146836,John Suits,20,0.000461
107765,Gabriel Cowan,20,0.365001
64743,Adam Marcus,7,0.034555
42301,Damian Harris,10,0.036
437833,Patricia Riggen,8,5.5e-05
55898,Elissa Down,5,0.010455
4138,Craig Sheffer,3,1.865113
85859,William Olsson,4,0.03024
86523,Nina Paley,14,0.2352
76242,Noel Clarke,18,1.480968
218637,Robert Crombie,7,0.000161
123537,Steven Kastrissios,8,0.000171
72611,Fabrice Du Welz,14,7.4e-05
67542,Stephen Manuel,8,0.001187
18268,Peter Tolan,11,0.62504
84113,Charles Robert Carner,21,0.091728
113889,Paolo Barzman,6,0.021497
63771,Dean Hamilton,8,0.000223
54614,Shawn Ku,5,0.001361
102402,Rick Jacobson,19,3.9e-05
29012,Vince Di Meglio,9,0
18533,Errol Morris,46,0.00142
195619,Sally George,1,0.053935
608580,Stephen Walker,2,0.000408
75131,Nash Edgerton,16,0.482268
86008,Jared Drake,1,3e-06
59828,Shawn Papazian,4,1e-06
76965,Jon S. Baird,7,4.7e-05
124905,Jess Manafort,2,0
41673,Patrick Sisam,6,3.5e-05
2878,C. Thomas Howell,10,4.335088
71339,Rick Bieber,13,0.005694
82609,Jody Dwyer,1,4.8e-05
938649,Amanda Gusack,6,9e-06
38883,Arnaud Desplechin,21,0.000315
80880,Pieter Christian Colson,1,0
97903,Silvia St. Croix,2,0
130238,Danny Roth,24,3.4e-05
105313,James Mottern,3,8.5e-05
108039,Mark Blutman,2,2e-06
92693,Madhur Bhandarkar,21,3.7e-05
1086455,Fred Calvert,5,2e-06
1086456,David J. Negron Jr.,4,0
1004171,Joel Viertel,8,2e-06
85085,Oliver Irving,3,0.0108
80747,Steve Shill,3,0.001845
131668,Nathan Frankowski,6,2e-06
77366,Bernie Denk,4,0.17004
109544,Andy de Emmony,7,0
139229,Mark C. Andrews,2,0.074592
545755,Oleg Fesenko,6,1.1e-05
77084,Adrian Vitoria,4,0.002667
565465,Michael Salomon,3,0.52
1320176,Jeff Fisher,4,1.4e-05
36147,Charles T. Kanganis,21,0.000773
150376,Matthew Aeberhard,1,0.56
150377,Leander Ward,1,3e-06
85475,Steven Goldmann,2,3.7e-05
109978,Ian Fitzgibbon,8,1e-06
557411,Halder Gomes,12,0.029635
563393,Gerson Sanginitto,9,0.002819
67358,Jeff Buhler,10,0.12
239262,Nolan Lebovitz,3,1.5e-05
38582,David Krumholtz,3,0.846032
555650,Kevin Gendreau,5,0
18090,Axel Sand,11,0.000141
62795,Adam Del Deo,14,1.3e-05
52159,James D. Stern,21,0.000386
932957,Dane Cannon,1,0
1282736,William Maher,1,0.01404
83996,Bradford May,44,0.000162
81297,Mark Atkins,64,9e-06
1176015,Kristopher Belman,3,0.00324
933013,Jonathan Ogilvie,1,0.01404
124722,Adam Deyoe,16,1e-06
124726,Eric Gosselin,10,0.168
93640,Paul Nihipali,2,3e-06
92888,Jason Murphy,6,0.00047
1168436,Jonathan Dillon,2,5e-06
39612,Renzo Martinelli,21,0.953254
116496,Mark Stouffer,7,1e-06
112118,Antonijs Prizevoits,1,0
11067,Terry Kinney,1,1.048665
73570,Richard Jefferies,12,0.000647
126257,John Stead,7,0.000251
176484,Marc Munden,8,0.007052
5139,Robert Englund,2,2.210469
74100,Arish Fyzee,3,5.7e-05
128194,Clint Hutchison,7,0.004304
107938,Leon Lozano,1,1e-05
74685,Mark Lafferty,2,1.1e-05
964889,Darren Grodsky,4,0.4
1128397,Danny Jacobs,4,0.591417
102638,Terrence O'Hara,3,0.006853
85216,David Presley,5,0.000573
88228,Rocco DeVilliers,4,0.52
93184,Lance Hammer,4,0.01512
70558,Mark Jones,13,5.1e-05
564314,Dennis Fallon,1,0.07056
15684,Paul Schneider,2,0.017807
1164565,Jaideep Sen,1,0
106065,Gregory McClatchy,5,3e-06
228708,Manuel Sicilia,3,4.2e-05
228709,Raul Garcia,9,0.000972
1219210,Mark Piznarski,5,0.620751
1113259,Jordan Downey,8,0.12
105729,Stewart Wade,6,1.5e-05
93502,Kunal Deshmukh,4,0
1843,Thomas Jahn,13,9.7e-05
8040,Victor Navone,12,9e-06
225974,Rob Gibbs,17,0.1884
152315,Rich Correll,10,0.050882
116305,Mary Crisp,1,0.64
83731,Nick Green,5,0
116306,Richard Dale,12,1e-06
1486390,Justin Timpane,7,0.1668
78190,Chris Eigeman,5,0.048546
932908,Adam Foulkes,2,1.8e-05
932909,Alan Smith,2,0.4
15048,Robby Benson,11,2.764775
124908,Thomas Whelan,1,0
588044,Jaffar Mahmood,1,7.3e-05
52422,Michael DeLorenzo,1,0.62739
1051711,John Poague,3,5e-06
129097,Aaron Woodley,9,0.05004
959124,Michael Fallavollita,8,0.004536
1132127,Carl Jordan,3,1e-06
1032109,Sean Donnelly,1,0.000224
96446,Kevin Rafferty,9,0.802592
52041,Michael Rowitz,28,0.000542
226457,James Oxford,1,2e-06
167786,Ed Bianchi,3,0.12
230166,Ivan Frank,1,0.336
16401,Roberto Sneider,7,0.004536
87671,John Moffitt,20,0.003468
1836324,Joe DeVito,5,0.01512
940904,Gonzalo Justiniano,19,0.005897
151017,Stevan Mena,7,0.4
1186274,David Fortney,4,0.00029
130079,Frank H. Woodward,18,0.000209
127823,Agustín Díaz Yanes,11,0.0504
117082,Janine Gosselin,14,7.3e-05
127622,Judy Hecht Dumontet,2,0.070056
221692,Simon Hynd,1,0.000197
933200,Richard Roy,17,0.02808
232032,John Stecenko,3,0.12
133912,Dav Kaufman,2,0
1212114,Mark Cendrowski,1,0.005695
1282334,Larkin McPhee,1,0.00048
1157635,Matt Norman,3,0
126882,Declan O'Brien,19,0.194852
113873,Onur Ünlü,23,0.0108
95187,Dan Cohen,6,7e-06
87608,Gregg Simon,1,0.8
1197527,Hormoz,3,0
77662,Franklin Guerrero Jr.,4,0.28224
1389529,Robert Elkins,5,0
1355734,Chris Kiros,2,0.000172
1380314,Gerard Stembridge,6,0.00047
83762,Yasuomi Umetsu,8,7.1e-05
1026217,Richard Somes,21,0
108657,Constantine Nasr,35,0.00047
225213,Giovanni Rodríguez,3,1e-06
130642,Peter Gilbert,8,0
87497,José Iván Santiago,2,0
227252,Chito S. Roño,56,0.000563
105174,Kenn Scott,2,0.012171
616377,Stephen Polk,3,1e-05
1343079,Ben Waller,1,0
236198,Michel Schwarz,1,2e-06
236199,Bill Jersey,2,0
81296,Rodger Grossman,3,0
1446974,Randy Sharp,1,3e-06
101105,Rick Bitzelberger,7,0.000408
1187357,James Kerwin,4,1.1e-05
78120,Daniel Adams,10,0.008616
101158,Keun-Hou Chen,1,0.000223
557305,Chad Burns,3,0.000197
144819,Greg Chwerchak,2,6e-05
130514,A.D. Calvo,12,0
93357,Brian Jun,11,3e-06
934032,M. Blash,4,0
122775,Maria Govan,4,0.000102
305750,Patrik-Ian Polk,8,0.001361
64797,Mitchell Galin,7,2e-06
1172485,Lenny Sisselman,2,1.8e-05
121850,Logan McPherson,2,0.4
121851,Paul Taylor,3,0.002667
1006105,Alain Zaloum,12,0
84712,Rachel Samuels,6,1e-06
227217,Andrzej Krakowski,8,4.8e-05
207687,Charles Evered,2,1.3e-05
115662,Melanie Orr,3,0.0216
116788,Darryl Roberts,4,6e-06
143011,Steve Balderson,10,0.027518
1797610,Anna Wilding,5,0.000114
1181255,Jeff Santo,6,0.001143
80217,Ross Boyask,8,1e-06
1435164,David Mitchell,22,0.001063
516698,David Murphy,1,0.001361
80532,Richard Ledes,2,2e-06
80672,Peggy Holmes,8,0.067836
1184349,Ken Stewart,2,0
130895,Russell Thomas,17,0.001844
1071946,Ernesto Daranas,7,4e-06
115613,Adam Ahlbrandt,13,0.003025
1145683,Zak Forsman,8,0.0108
92936,Jonathan Hock,17,1.4e-05
99388,Darren Doane,17,0.000572
115269,Thomas Stuber,6,8e-06
231043,Charles Kinnane,2,0
495045,Will Gordh,1,0.004504
127605,Brad Mays,2,1e-06
163211,Stacey Stewart Curtis,4,7e-06
1036298,Michael Fredianelli,132,2.8e-05
1112212,Jay Jalbert,5,0.00112
1112213,Kenny Bernardini,3,3e-06
129216,Theodore Thomas,7,0
1382051,Neal Hutcheson,2,0.036
110876,Rachel Goldenberg,13,0.000456
449181,Keith Crocker,2,0.036
110601,Pernille Fischer Christensen,12,0.005228
1001852,Steven Lewis Simpson,8,0
591207,Spencer Parsons,6,0.192233
224933,Dan Stone,2,2.6e-05
1065736,Pat O'Neill,25,5e-06
133111,Jeff Kennedy,4,0.52
86588,Dean Teaster,2,0.556
1442218,Robert Stephens,3,0.00112
84549,Mark Eaton,2,0.156
80207,Kurt Kuenne,22,0.000239
1415152,Alison Reid,9,4e-06
115774,Mari Kornhauser,5,0.000183
6965,John Ziegler,4,8e-06
1426248,Clément Delatre,2,0.01512
1426249,Looky,2,0
1426250,Adrien Toupet,3,0
446988,Hesham Issawi,5,2.5e-05
1631400,Christopher Taylor,4,0.01512
147288,Ray Brown,2,3e-06
934411,Cornelia Moore,1,2e-06
135258,Paul Traynor,2,0
66240,Jeff Woolnough,9,0.000378
99116,Ted V. Mikels,81,5e-05
558002,Marian Crișan,10,0.001944
1523983,Tony Brownrigg,7,0.32928
1159417,Todd Sklar,4,4.9e-05
1001836,Brian Nolin,1,1e-06
12056,Hawthorne James,1,0.306454
1051819,Greg Moodie,1,0.002722
91243,Charlie Picerni,14,1.2e-05
1115575,Frank Falco,1,0
1110902,Chris Bagley,4,0
1278866,James Richards,2,3e-06
115322,Patrick O'Dell,2,3e-06
1509977,Gabriel Fleming,5,0.01512
1729691,Duncan Foster,1,0.002477
1201586,Jon Rosten,1,0.0108
1130212,Atom Rothlein,1,3e-06
578064,Ceri Levy,1,0.036
576168,Tony Baez Milan,3,0.000571
1404145,Steven Asquith,4,0
1139238,Anna Cox,1,0.000105
202212,Peter Sanders,4,0
73299,Chris Moore,11,0.010247
131363,Marie Hopkins,2,8e-06
1171695,Oscar Velasquez,4,0.000972
21029,Billy Burke,3,1.926154
1789226,Nicholas Polizzi,2,4e-06
1191489,Nicholas Eliopoulos,3,0.0008
99715,Mel House,13,1e-06
1173144,Sheree Le Mon,1,0
209946,Mark Davis,4,0
1869949,Jamison Brandi,3,0
113705,Brad T. Gottfred,3,6e-06
1796218,Peter W. Czernich,1,0
1096128,Adam Meyerowitz,1,0.00324
1610889,Michelle Fridley,2,0
1121112,Matt Yeager,2,2.6e-05
148226,Bobb Hopkins,5,0.00112
1702474,Susan Hippen,1,0.12
1057564,Scott Kenyon Barker,4,0
210311,Tom Hines,3,2e-05
61440,Lance Bangs,74,8.7e-05
937633,Barb Lee,2,1e-06
145051,Patrick Pierre,2,0
1149064,Christian Lamb,2,8e-06
1034562,Artie Kempner,1,0.000223
188934,Cameron Labine,1,0
1104764,Kevin Ely,3,0
447857,Beau Leland,1,0.4
1284035,Michael Mouyal,2,0.021168
1128325,Ben Stokes,1,0
935372,Christopher R. Mihm,29,8.4e-05
554453,Scott Zakarin,9,1e-06
1135820,Dominic Howes,1,0
1135821,Joel Weber,1,0
1368612,Bill Stiteler,2,0.012446
1773374,sharp-ford,1,0.0008
1156565,Tony Wei,2,0.001361
86519,Kareem Mortimer,9,0.0108
1986164,Jean-Baptiste Erreca,2,0
144422,Edet Belzberg,4,1.8e-05
118272,Sidney Mansa Winters,3,0
1332392,Conor McAnally,4,0
227564,Benny Safdie,38,0.000186
1202231,Christopher Maloney,2,0
1536713,Nils Myers,6,2.6e-05
1123762,Sountru,1,5.2e-05
1575073,Sofian Khan,4,0.00104
1955549,Takashi Kobayashi,2,1e-06
1095518,Francisco Menéndez,6,0.00635
1178217,Robert Tate,6,0
1600436,Michael Wendt,8,2.1e-05
1120732,Andi Loor,1,1e-06
1060589,Jon Taylor,3,0.036
15425,Neil Young,15,0.000412
1187591,Benjamin Johnson,1,0
76813,Ram Gopal Varma,95,0.031885
1914254,Jordan Crowder,8,0.4
1500277,Tim Ford,2,0.52
635846,Tom Whitus,10,0.000658
1826132,Michele Azenzer,1,0
1040450,Ron Berrett,1,0
40590,Kirsten Smith,10,0.000517
1265119,B. Douglas Robbins,1,0
1127516,Dan Lamoureux,1,0.000437
238679,Brin Hill,4,1e-06
1478542,Mags Gavan,7,0.000972
1478541,Joost van der Valk,6,0.000292
1614263,Jason Estudillo,3,0.009072
1004922,Drew Daywalt,21,0.000247
1311093,Paul Perrymore,1,3.7e-05
1761645,Brian Scott Miller,2,0.000292
236528,Brandon McCormick,39,0
1080806,Mark Mann,3,0.000122
1571091,Felix Colgrave,17,5e-06
183650,Lonnie Schuyler,2,0.021017
127618,Brian Cavallaro,4,1e-06
127620,Sal Mazzotta,3,0
1114117,David Broitman,2,2.2e-05
1684552,Philip J. Day,1,0.0008
1003177,Jason Witter ,4,2.2e-05
1542146,K. P. Kumaran,3,0.01512
1582347,Zac Gordon,2,0.009072
1655613,Jeff Boyer,1,0.01512
1723067,John Conaster,2,0.00324
1286322,Michael Criscione,5,0.0468
559784,Andrea Kalin,7,0.000101
1396982,Travis Holt Hamilton,14,0.002039
1064078,Jorge Ramirez Rivera,4,0.0108
1204018,Debra Pascali-Bonaro,1,1e-06
63029,Sky Soleil,2,0.000995
1271698,Todd Jones,3,2.6e-05
74455,Steve Jones,8,0
588117,Corey Gavitt,2,0.8
1154552,Ben Watts,2,0.0468
1304808,Alexander Lavigne,2,0.000658
550149,Dan Merchant,2,7.2e-05
1523290,Johnny Cotugno,2,0
1282455,R.K. Williams,1,8e-06
1416318,Paul Jilbert,5,0
1474844,Stephen Lange,4,2e-06
1184621,Van Webster,1,0.0468
592817,Bob Cornuke,3,0.4368
1050264,Andrew P. Jones,1,0.4
1902699,James Vasquez,1,0
1193293,Tommy Haines,2,3e-06
94816,Mark Monroe,27,0.038493
1768773,Jenny Mackenzie,2,0.12
1771125,Anthony Avildsen,2,0
126786,Michael Amundsen,8,2.6e-05
1212928,Michael Jorgensen,2,2e-06
149161,Juliane Block,13,2.5e-05
1749682,Raffi Asdourian,3,1.5e-05
1188556,Gary Glassman,5,1e-06
1139218,Felipe Abreu,1,0
154547,Chris Nelson,4,0.002667
568827,Lad Allen,7,0.4
119846,Eric Norris,5,2.5e-05
1285445,AJ Dakoulas,7,0
1285446,Andrew Napier,5,8e-06
1356180,Mark Howard,1,0.070056
985033,Dave Herman,1,0.4
1752540,Andrew Bermudez,18,0.004536
1187723,Michael Whaley,2,1e-06
1265752,Nicole Clark,1,0
1283668,Sydney Freeland,4,0.000292
139743,Paul Etheredge,4,0
1044258,Jason Baustin,1,4e-06
1043920,Sergio Manfio,5,0.015304
1443078,James Sherman,1,0.000972
1264769,Brett W. Wagner,6,0.001143
560402,Aleks Rosenberg,2,0
1630575,Adam Pease,3,1e-06
1630576,Ryan Short,3,0.4
935480,Reed R. McCants,3,0.002477
1113475,Ray Castle,4,0
150641,Gary Halvorson,43,3.9e-05
1154728,Jon Monday,1,5.2e-05
104615,Fred P. Watkins,4,0.0576
1106657,Susan Boyer,1,0
1106660,Wayne Boyer,1,0.001264
91483,Peter Clifton,2,0.002667
1960986,John Howe,1,0
1366919,Gary Fierro,1,1.1e-05
1322573,Frank G. Caruso,1,0
1713763,Jeffrey R. Stimmel,1,0.4
1283267,Conrad Glover,1,0.00889
1444250,Michaline Babich,4,0
